SurvYear,SurvMonth,GrYrMo,OrigSeq,COL,DEPT,MAJ,Level,Gender,Ethnic,AgeAtGrad,Disability,Birthdate,StartSem,StartYr,PrevBachMajor,PrevBachInstitu,PrevBachYr,_ndPrevBachMaj,_ndPrevBachInst,_ndPrevBachYr,PrevMastfMajor,PrevMastInst,PrevMastYr,_ndPrevMastMajor,_ndPrevMastInstitu,_ndPrevMastYr,PrevDoctMajor,PrevDoctInst,PrevDoctYr,Reason1st,Reason2nd,Reason3rd,ReasonOth,GenRating,FacKnowledge,FacTeaching,FacResInClass,FacOutsideClass,DeptStaff,FacIntSuccess,ApplicCourses,CourseAvail,OppWorkResProj,ClassLabQual,ResLabQual,GrAdvisAvail,GrAdvAdmin,GrAdvPersonal,GrAdvCareerAdv,GeAdvUsefulAccurate,GrAdvPlcmt,MajProfAvail,MajProfAcad,MajProfDis_Thes,MajProfCareerAdv,MajProfUsefulAccurate,MajProfPlcemt,ConfAttnd,ConfPapers,JournlPublicn,NearFuturePlans,FutureRelToDeg,FutureEmployType,Expense,Housing,CulturalOps,SocialOps,Collegiality,InternatStuAcceptance,MinorityAcceptance,LibBooks,LibJournl,LibRef,LibStudy,LibILL,LibUsrAsst,LibHrs,OwnPC,BorrowPC,CompGen,CompUsage,CompLocaOrig,CompLocaNorm,CompAvail,CompQual,CompUsrAsst,UC_SUB,RecCntr,HalthServ,CounselingCntr,CareerP_P,StuPublica,Parking,BusServ,Security,StuAttny,Bookstore,DisabStuSrv,GradAdmis,GradSchool,RegisRegistrar,Bursr,InternatProg,FinAid,ParentsInCollege,FinSupDataQual,Fin_RA,Fin_TA,Fin_GA,Fin_PT,Fin_FT,Fin_Scholarsh,Fin_Spouse,Fin_Parent,Fin_Loan,Fin_Grant,Fin_Trust,Fin_Employer,Fin_Military,Fin_Govt,Fin_Oth,Fin_Credit_Cards,Fin_OthDefined
2000,Dec.,200012,85,EN,C S,Computer Science,Mast.,F,N,,?,,Fall,1999,?,?,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,RespError,RespError,RespError,,4,4,4,4,4,5,5,2,1,3,2,3,4,5,3,2,2,3,4,4,5,3,3,2,,,,Evaluating,Very Close,Industry,4,4,4,4,4,5,5,2,3,2,4,5,4,4,No,Yes,,5,C S,DEPT-EN,4,4,2,4,5,5,,5,4,3,5,5,,4,,5,5,5,5,5,4,Bachelor's,Err,,,,,,,,,,,,,,,,,
2000,Dec.,200012,86,AG,PSS,Agronomy,Doct.,M,N,,?,,Fall,1996,?,?,,N/A,N/A,,?,?,,N/A,N/A,,N/A,N/A,,ResearchInterest,Scholarship,Gen. educ. reputation,,4,4,4,3,5,4,5,5,4,4,3,4,5,3,3,4,4,4,5,,,,,,,,,New job,Very Close,?,4,4,4,3,4,4,4,4,4,3,5,5,4,5,Yes,Yes,,3,dept,DEPT-AG,3,3,4,4,,,,,,,5,4,,4,,4,4,3,3,,,No college,OK,,,,,,1,,,,,,,,,,,
2000,Dec.,200012,87,AG,RWFM,Range Science,Mast.,F,W,,?,,Sum.,1998,Wildlife Mgt.,?,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,ResearchInterest,WorkWParticFac,PrevAtTTU,,4,5,4,4,4,5,5,5,4,5,4,5,5,5,5,5,4,4,3,3,4,5,4,4,,,,Searching,N/A,N/A,4,4,3,3,5,,,3,2,2,4,2,3,5,Yes,No,,3,R&WM,DEPT-AG,4,4,5,4,5,,,,,1,2,4,,4,,5,5,4,4,,,Doctorate,Err,,,,,,,,,,,,,,,,,
2000,Dec.,200012,88,EN,E E,Electrical Engr.,Mast.,M,W,,?,,Fall,1999,Electrical Engr.,TTU,1999,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Location,PrevAtTTU,TA/RA,,4,5,4,4,4,5,4,4,4,5,4,5,5,4,3,3,4,3,5,4,3,3,4,3,,,,New job,Fairly Close,Other,,,1,3,3,,,3,3,3,3,3,3,3,Yes,?,,3,EE/Lab,DEPT-EN,4,5,4,3,3,,,,,3,,3,,3,,3,4,,,,5,Some college,OK,0.34,,,,,0.33,,,0.33,,,,,,,,
2000,Dec.,200012,89,EN,PETR,Petroleum Engr.,Mast.,M,N,,?,,Spr.,2000,?,?,1995,N/A,N/A,,Geophys.,?,1998,N/A,N/A,,N/A,N/A,,Scholarship,Major program,Cost,,4,3,4,5,4,3,5,4,4,5,4,4,4,4,4,4,4,4,5,5,5,5,5,5,,,1,New job,Very Close,Industry,4,4,3,3,4,5,,3,3,3,4,4,4,4,No,Yes,,5,lab,DEPT-EN,5,5,5,3,3,3,3,,,,4,5,,4,,4,4,4,1,5,5,Master's,Err,,,,,,,,,,,,,,,,,
2000,Dec.,200012,90,AG,ANSC,Animal Science,Mast.,M,W,,?,,Fall,1998,Animal Prod.,TTU,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,WorkWParticFac,Major program,PrevAtTTU,,3,4,3,3,4,2,3,3,4,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,,,5,New job,Very Close,?,2,3,3,3,3,,,3,3,3,3,3,3,3,Yes,Yes,,1,N/A,N/A,,,,2,4,2,,,,2,,,,2,5,4,4,4,4,,1,Master's,OK,0.6,,,0.4,,,,,,,,,,,,,
2000,Dec.,200012,91,AS,CMLL,Classics,Mast.,F,W,,?,,Spr.,1999,Latin,TTU,1998,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,WorkWParticFac,TA/RA,Location,,4,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,Cont. Educ.,N/A,N/A,4,4,3,4,3,,,4,5,4,3,4,4,4,Yes,No,,2,AT,ATLC,4,4,4,4,,,,,3,2,3,3,,4,,5,5,,4,,4,No college,OK,,0.4,,,,,0.4,0.1,0.1,,,,,,,,
2000,Dec.,200012,92,AS,MATH,Statistics,Mast.,M,W,,?,,Fall,1998,Mathematics,Tx. Lutheran,1998,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,TA/RA,Major program,Cost,,1,5,5,3,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,Searching,N/A,N/A,3,4,3,3,3,,,2,1,1,1,3,1,1,Yes,Yes,,5,MATH,DEPT-AS-SC,2,4,2,3,,,,,2,1,4,3,,1,,1,1,1,4,,,Master's,OK,0.2,0.8,,,,,,,,,,,,,,,
2000,Dec.,200012,93,ED,C&I,Curriculum & Instruction,Mast.,F,W,,?,,Fall,1992,OSTA,TTU,1992,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,EmployedLubbock,WorkWParticFac,PrevAtTTU,,4,5,4,4,5,4,4,4,3,2,3,3,4,4,4,4,4,4,5,5,5,5,5,5,,,,Cont. Employ.,Very Close,K-12 Educ.,3,4,5,5,4,,,5,5,5,5,5,5,5,Yes,Yes,,4,Library,LIBRARY,5,5,4,5,,,,5,4,2,3,5,,5,,5,5,5,5,,5,Master's,Err,,,,,,,,,,,,,,,,,
2000,Dec.,200012,94,ED,EP&L,Educ. Leadership,Doct.,M,W,,?,,Sum.,1987,Zoology,?,,N/A,N/A,,Ed. Admin.,?,,N/A,N/A,,N/A,N/A,,RespError,RespError,RespError,,5,5,5,4,5,4,5,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,,,,Cont. Employ.,Very Close,K-12 Educ.,4,3,5,5,5,,,4,4,4,4,5,4,4,Yes,Yes,,4,Library,LIBRARY,4,4,3,4,,,4,4,5,4,,4,,4,,5,5,4,4,,,Master's,OK,,,,,1,,,,,,,,,,,,
2000,Dec.,200012,95,EN,M E,Mechanical Engr.,Mast.,M,N,,?,,Sum.,2001,Mechanical Engr.,[China],1982,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Major program,blank,blank,,3,3,2,3,3,4,4,4,4,1,3,3,3,4,4,4,4,4,3,3,3,3,3,3,,,,Searching,N/A,N/A,4,3,3,3,3,3,3,4,3,3,3,4,3,4,Yes,No,,4,Dept,DEPT-EN,4,4,3,4,3,3,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,Some college,OK,,1,,,,,,,,,,,,,,,
2000,Dec.,200012,96,AG,ANSC,Animal Science,Mast.,F,W,,?,,Fall,1998,Animal Sci.,SWTSU,1997,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Major program,TA/RA,Location,,3,4,4,4,5,3,4,3,2,2,3,1,2,1,1,1,2,1,5,5,5,5,5,5,,,,Searching,N/A,N/A,2,2,3,3,2,,,2,2,3,3,3,4,2,Yes,Yes,,5,ANSC,DEPT-AG,3,1,2,3,,,,,4,1,3,,,3,,4,4,4,4,,,Master's,Err,,,,,,,,,,,,,,,,,
2000,Dec.,200012,98,EN,E E,Electrical Engr.,Mast.,M,N,,?,,Spr.,1999,Electrical Engr.,[India],1998,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,ResearchInterest,Major program,Gen. educ. reputation,,4,5,4,4,5,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,New job,Very Close,Industry,4,4,4,4,,5,4,2,3,4,5,5,4,5,Yes,No,,5,EE/Lab,DEPT-EN,5,5,5,5,4,4,,3,,,,4,,4,,5,5,4,4,5,,Professional,OK,0.6,0.1,,0.1,,0.1,,0.1,,,,,,,,,
2000,Dec.,200012,99,EN,C E,Civil Engineering,Mast.,M,N,,?,,Spr.,1999,?,?,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Scholarship,TA/RA,Family/FriendsRecom'd,,3,4,2,3,4,4,5,3,2,3,2,2,5,5,5,5,5,2,4,5,4,4,5,5,,,,Searching,N/A,N/A,4,4,3,2,4,4,4,4,4,4,4,4,4,4,No,Yes,,4,C E,DEPT-EN,4,4,4,3,4,5,,4,,,4,4,,4,,4,4,4,4,4,,Bachelor's,OK,0.4,,,,,0.4,,0.2,,,,,,,,,
2000,Dec.,200012,100,EN,M E,Mechanical Engr.,Mast.,M,N,,?,,Spr.,1999,Mechanical Engr.,?,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Major program,Location,FacultyRecommended,,4,4,4,4,4,5,4,4,3,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,,,,Searching,N/A,N/A,2,2,2,2,2,2,,3,4,4,4,5,5,5,No,Yes,,5,ME,DEPT-EN,4,4,4,4,,3,,4,4,,,4,,4,,4,4,4,4,4,,Professional,Err,,,,,,,,,,,,,,,,,
2000,Dec.,200012,101,AS,HESS,Physical Educ.,Mast.,M,W,,?,,Sum.,1998,Physical Ed.,TTU,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Location,Scholarship,TA/RA,,4,5,4,5,4,5,4,5,3,5,4,4,5,4,5,5,4,4,5,4,5,5,4,4,,,,New job,Fairly Close,Higher Ed.,4,4,4,4,4,,,2,3,3,1,5,4,3,Yes,No,,4,HPER,DEPT-AS-HU,4,4,5,5,5,5,,,,1,4,4,,1,,5,2,,,,2,Master's,Err,,,,,,,,,,,,,,,,,
2000,Dec.,200012,102,EN,E E,Electrical Engr.,Mast.,M,W,,?,,Fall,1999,?,?,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,FacultyRecommended,TA/RA,Cost,,4,4,4,4,5,4,5,3,3,5,4,4,4,4,4,3,4,3,4,4,5,5,4,5,,,,Searching,N/A,N/A,4,4,4,4,4,,,4,4,4,3,3,3,4,Yes,No,,4,E E,DEPT-EN,4,3,3,4,,4,,4,4,3,,,,3,,4,4,,4,,4,Master's,OK,0.5,,,,,0.25,,,0.25,,,,,,,,
2000,Dec.,200012,103,AG,PSS,Entomology,Mast.,M,W,,?,,Spr.,1999,Envir Conserv,TTU,1998,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,ResearchInterest,TA/RA,FacultyRecommended,,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,5,4,5,5,4,4,,,1,Searching,N/A,N/A,3,3,3,3,3,,,4,3,3,4,5,4,4,Yes,No,,4,PSS,DEPT-AG,4,4,4,4,5,4,,,,2,,4,,2,,4,4,4,4,,,Master's,OK,0.6,,,,,,,0.4,,,,,,,,,
2000,Dec.,200012,104,AS,PHYS,Physics,Mast.,M,W,,?,,Sum.,1998,?,?,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,ResearchInterest,WorkWParticFac,Major program,,5,5,5,5,5,4,5,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,,,2,Cont. Educ.,N/A,N/A,,,,,,,,5,5,5,5,5,5,5,?,?,,5,MATH,DEPT-AS-SC,4,4,4,4,4,5,,,,,5,,5,3,,4,4,4,4,,3,Doctorate,OK,,,,,,0.3,,0.6,0.1,,,,,,,,
2000,Dec.,200012,105,AS,SASW,Sociology,Mast.,F,H,,?,,Sum.,1998,Sociology,TTU,1998,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Scholarship,Location,FacultyRecommended,,4,5,5,4,5,5,5,4,4,4,4,5,5,5,5,4,4,2,5,5,5,5,5,2,,,1,Evaluating,Marginal,?,4,4,4,3,4,,5,4,4,4,4,4,4,4,Yes,Yes,,5,SOC,DEPT-AS-SS,5,5,3,4,4,,,,4,1,3,4,,4,,5,5,3,3,,3,Bachelor's,Err,,,,,,,,,,,,,,,,,
2000,Dec.,200012,106,AG,ANSC,Animal Science,Mast.,F,W,,?,,Sum.,1998,?,?,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,WorkWParticFac,Location,ResearchInterest,,4,4,4,3,3,4,4,3,3,4,1,3,4,4,3,3,3,3,5,5,5,5,5,5,,,2,Cont. Educ.,N/A,N/A,2,2,2,2,3,,,4,4,4,4,4,2,3,Yes,Yes,,2,ANSC,DEPT-AG,3,2,1,3,,,,,,1,2,,,4,,4,5,4,4,,4,Some college,OK,,0.05,0.05,,0.35,0.05,0.35,0.05,0.05,0.05,,,,,,,
2000,Dec.,200012,107,AS,GEOS,Geoscience,Doct.,M,N,,?,,Fall,1996,Geological Engr.,[Middle east],,N/A,N/A,,Geology,Okla. St.,,N/A,N/A,,N/A,N/A,,RespError,RespError,RespError,,3,5,4,4,5,5,5,4,2,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,,,,Searching,N/A,N/A,3,2,1,1,1,3,,2,2,3,3,4,3,1,Yes,?,,5,GEOS,DEPT-AS-SC,3,2,1,2,2,,,1,,1,,,1,3,,4,4,3,3,2,,Master's,OK,,1,,,,,,,,,,,,,,,
2000,Dec.,200012,108,EN,E E,Electrical Engr.,Mast.,M,W,,?,,Fall,1998,CS/EE,TTU,1998,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Scholarship,Location,ResearchInterest,,4,4,3,4,3,5,4,3,2,4,4,4,4,4,1,3,4,4,4,4,3,4,4,3,,,,New job,Very Close,Industry,2,3,3,3,4,,,4,4,4,4,4,4,3,Yes,Yes,,5,Lab,DEPT-EN,4,5,4,4,5,3,,4,3,1,2,2,,2,,4,4,3,3,,,Master's,OK,,0.4,,,,0.4,,0.2,,,,,,,,,
2000,Dec.,200012,109,AG,LARCH,Landscape Arch.,Mast.,M,W,,?,,Spr.,1995,Studio Art,Texas,1993,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Major program,Family/FriendsRecom'd,Location,,3,5,4,5,5,4,5,3,5,3,4,4,5,4,3,3,4,3,5,4,5,3,4,3,,,,Cont. Employ.,Very Close,Business,3,5,1,2,4,,,2,3,3,2,3,3,3,Yes,Yes,,3,AT,ATLC,4,4,4,4,5,3,,,,3,3,4,,3,,4,4,3,3,,4,Bachelor's,OK,,,,0.3,,,,0.1,0.6,,,,,,,,
2000,Dec.,200012,110,EN,C E,Civil Engineering,Mast.,M,W,,?,,Sum.,1996,?,?,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,TA/RA,Location,Cost,,4,5,4,4,4,3,3,4,3,5,4,4,4,4,5,3,5,1,4,4,5,3,5,1,,,,New job,Fairly Close,Industry,3,4,4,4,3,,,3,3,3,3,3,3,3,Yes,?,,2,AT,ATLC,4,4,4,,5,,,4,3,4,4,,,2,,5,5,4,3,,,Bachelor's,Err,,,,,,,,,,,,,,,,,
2000,Dec.,200012,111,ED,EP&L,Instructional Technology,Doct.,F,W,,?,,Fall,1995,Music Educ.,TTU,1982,N/A,N/A,,Education,TTU,1997,N/A,N/A,,N/A,N/A,,Location,TA/RA,Major program,,4,5,5,5,5,4,4,5,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,,,,New job,Very Close,Higher Ed.,3,3,3,3,4,,,4,4,4,4,4,4,4,Yes,Yes,,5,dept,DEPT-ED,4,5,4,4,4,,,,,1,,,,2,,4,5,4,4,,1,Some college,OK,,0.2,,,,,,,0.8,,,,,,,,
2000,Dec.,200012,112,BA,BA GEN,Business Administration,Doct.,M,N,,?,,Sum.,1986,Electrical Engr.,TTU,1986,N/A,N/A,,Business,TTU,1992,Electical Engr.,TTU,,N/A,N/A,,Location,Cost,PrevAtTTU,,3,4,2,1,3,4,4,3,3,1,3,1,5,5,4,5,4,4,4,5,5,5,4,4,,,,New job,Very Close,Higher Ed.,2,2,2,2,3,,2,4,4,5,5,5,5,2,Yes,Yes,,4,BA,BA,2,1,4,,,,,4,4,1,,,,4,4,,5,3,3,1,1,No college,OK,,0.5,,,,0.5,,,,,,,,,,,
2000,Dec.,200012,113,AS,ETOX,Envir. Toxicology,Doct.,F,N,,?,,Spr.,1998,?,?,,N/A,N/A,,?,?,,N/A,N/A,,N/A,N/A,,WorkWParticFac,Major program,TA/RA,,4,4,4,4,4,5,4,4,4,4,4,4,3,4,3,2,3,2,3,4,3,2,3,2,,,1,Cont. Educ.,N/A,N/A,,,,,,,,,,,,,,,Yes,?,,,?,?,,,,,,,,,,,,,,,,,4,,2,5,2,Professional,OK,0.6,,,,,,,0.2,,,,,,,0.2,,Non-stu. loans
2000,Dec.,200012,114,EN,E E,Electrical Engr.,Doct.,M,N,,?,,Spr.,1996,?,?,,N/A,N/A,,?,?,,N/A,N/A,,N/A,N/A,,Scholarship,FacultyRecommended,Cost,,,3,3,4,4,4,5,1,2,5,4,5,4,5,5,5,5,4,4,5,5,5,5,5,,,2,New job,Very Close,Industry,2,2,2,3,4,4,2,3,3,3,5,1,4,4,No,Yes,,5,E E,DEPT-EN,5,5,5,3,4,1,,2,,2,2,5,,4,,4,4,4,4,4,4,Bachelor's,OK,0.8,,,,,0.2,,,,,,,,,,,
2000,Dec.,200012,115,AS,ENGL,English,Doct.,M,A,,?,,Fall,1997,Religion,[Sri Lanka],1983,N/A,N/A,,Literature,Houston-CL,1993,N/A,N/A,,N/A,N/A,,Major program,Cost,blank,,,5,4,4,4,4,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,,,,New job,Very Close,Other,5,3,4,4,4,4,4,3,3,3,4,5,5,4,Yes,?,,3,Library,LIBRARY,5,,,,,,,,,5,5,,,,,5,5,,,,3,No college,OK,,0.3,,,,,,0.3,0.3,0.1,,,,,,,
2000,Dec.,200012,116,AS,PSY,Clinical Psychology,Doct.,M,W,,?,,Fall,1995,Psychology,Seattle,1992,N/A,N/A,,Psychology,TTU,1998,N/A,N/A,,N/A,N/A,,Cost,Scholarship,Gen. educ. reputation,,3,3,3,2,2,3,1,5,5,2,2,2,5,5,2,2,4,1,5,5,2,2,2,1,,,,Searching,N/A,N/A,5,5,1,2,2,,,3,3,3,3,3,3,3,Yes,Yes,,3,AT,ATLC,4,4,4,3,5,3,,,,,,,,2,,4,4,4,4,4,4,Doctorate,Err,,,,,,,,,,,,,,,,,
2000,Dec.,200012,117,AS,CHEM,Chemistry,Doct.,F,W,,?,,Fall,1996,Chemistry,James Madison,1996,N/A,N/A,,?,?,,N/A,N/A,,N/A,N/A,,RespError,RespError,RespError,,3,5,4,3,5,3,5,4,4,5,3,4,3,3,3,3,3,3,5,5,5,5,5,5,,,16,Cont. Educ.,N/A,N/A,3,3,2,2,2,,,4,5,4,3,4,4,5,Yes,Yes,,5,Lab,DEPT-AS-SC,5,5,5,,,,,,,,,,,,,5,5,5,5,,,Bachelor's,OK,0.8,,,,,,0.2,,,,,,,,,,
2000,Dec.,200012,118,AS,HIST,History,Doct.,M,W,30,?,,Fall,1996,History,?,1998,N/A,N/A,,History,TTU,1996,N/A,N/A,,N/A,N/A,,RespError,RespError,RespError,,4,5,5,5,5,5,5,5,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,,,,New job,Very Close,?,2,1,1,1,4,4,,1,1,2,4,4,5,3,Yes,No,,5,AT/LIBR,MULTI,4,4,4,2,3,4,,,,1,1,1,4,4,,2,2,3,4,,4,No college,OK,,,,,,,,,,0.1,0.1,0.8,,,,,
2000,Dec.,200012,119,AS,PSY,Clinical Psychology,Doct.,F,W,32,?,,Fall,1992,Psychology,Notre Dame,1990,N/A,N/A,,Psychology,TTU,1997,N/A,N/A,,N/A,N/A,,Other,Cost,blank,Only place accepted,3,4,3,3,3,4,3,4,4,3,3,2,4,4,2,1,3,1,4,3,1,2,2,2,,,1,New job,Very Close,Health Care,5,5,1,2,3,,,4,3,3,3,5,5,5,Yes,Yes,,3,AT,ATLC,3,3,3,3,5,3,4,,,1,,4,4,3,,5,5,1,2,,,Professional,OK,0.25,0.25,,0.25,,,,0.25,,,,,,,,,
2000,Dec.,200012,120,HS,HDFS,HDFS,Mast.,F,I,48,?,,Spr.,1997,HDFS,TTU,1996,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,WorkWParticFac,TA/RA,PrevAtTTU,,3,3,3,3,3,2,2,3,2,2,2,3,3,4,3,3,4,2,3,2,3,2,1,1,,,,Searching,N/A,N/A,2,2,3,3,4,,,3,3,3,3,4,4,5,Yes,?,,3,HDFS,DEPT-HS,4,5,4,4,4,5,4,4,4,4,4,4,4,4,,3,3,3,3,,,No college,Err,,,,,,,,,,,,,,,,,
2000,Dec.,200012,122,HS,HDFS,HDFS,Mast.,F,W,32,?,,Fall,1998,English,Houston,1990,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Scholarship,Major program,TA/RA,,5,5,4,4,5,4,5,4,3,4,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,Cont. Educ.,N/A,N/A,4,,2,3,4,,,3,2,3,3,5,4,5,Yes,No,,4,HS,DEPT-HS,5,5,4,3,,,,,3,,,4,,4,,4,5,,4,,2,Bachelor's,OK,0.6,,,,,0.1,,,0.3,,,,,,,,
2000,Dec.,200012,123,AS,BIOL,Biology,Doct.,F,W,40,?,,Fall,1997,Biology,Houston,1994,N/A,N/A,,Biology,Lamar,1997,N/A,N/A,,N/A,N/A,,RespError,RespError,RespError,,3,4,4,2,4,3,5,2,2,5,2,4,3,3,1,1,3,1,5,3,5,5,4,5,,,4,Cont. Educ.,N/A,N/A,4,4,1,1,2,,,1,1,1,2,3,2,4,Yes,?,,4,Lab,DEPT-AS-SC,,,,,,,,,,2,2,2,,2,,4,4,4,4,,,Some college,OK,0.8,,,,,0.2,,,,,,,,,,,
2000,Dec.,200012,124,EN,I E,Industrial Engr.,Mast.,M,A,29,?,,Spr.,1999,Mechanical Engr.,?,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,RespError,RespError,RespError,,3,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,,,,Searching,N/A,N/A,,2,2,2,2,2,2,2,2,2,2,2,2,2,No,Yes,,5,dept,DEPT-EN,4,4,4,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,Master's,Err,,,,,,,,,,,,,,,,,
2000,Dec.,200012,125,VPA,TH&D,Theatre,Mast.,M,W,,?,,Fall,1997,Theatre,A&M-Kingsv.,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Major program,Location,Facilities,,2,3,1,1,1,1,1,2,3,4,3,3,1,1,1,1,1,1,2,3,2,1,1,1,,,,Searching,N/A,N/A,3,2,,,,,,1,1,1,1,3,3,4,Yes,No,,3,AT,ATLC,3,3,3,4,1,3,,,1,1,,4,,4,,3,5,4,4,,4,Some college,Err,,,,,,,,,,,,,,,,,
2000,Dec.,200012,126,AG,ANSC,Animal Science,Mast.,M,W,,?,,Fall,1998,Ag. Educ.,TTU,1998,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,RespError,RespError,RespError,,5,5,5,5,5,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,,,,New job,Very Close,Industry,4,4,4,5,4,4,,5,5,5,5,5,5,5,Yes,Yes,,4,Meat Lab,DEPT-AG,5,5,5,4,5,4,,,,2,5,5,,3,5,4,4,4,4,,4,No college,OK,0.15,0.15,,,,0.15,,0.15,0.25,0.15,,,,,,,
2000,Dec.,200012,127,ED,EP&L,Instructional Technology,Doct.,M,W,,?,,Spr.,1998,Elem. Ed.,Angelo State,1989,N/A,N/A,,Education,TTU,1997,N/A,N/A,,N/A,N/A,,Location,TA/RA,Major program,,4,5,4,3,4,4,4,4,5,3,4,4,4,3,3,3,3,4,4,3,3,3,3,4,,,1,Cont. Educ.,N/A,N/A,4,3,4,4,4,,,1,1,1,4,4,4,5,Yes,No,,5,ED,DEPT-ED,4,4,4,4,5,,,1,1,2,4,,,2,,5,5,,3,,2,Professional,OK,,0.3,,,,0.05,,0.05,0.6,,,,,,,,
2000,Dec.,200012,128,GR,MUSM,Museum Science,Mast.,F,?,26,?,,Fall,1998,Geology,Ft. Hays St.,1998,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Major program,TA/RA,FacultyRecommended,,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,7,Searching,N/A,N/A,2,2,1,1,2,,2,4,4,4,3,3,2,4,Yes,Yes,,3,Lab,MUSEUM,4,3,1,,,,,,,1,1,4,,3,,5,4,3,2,,3,Bachelor's,OK,0.25,,,,,,,,0.75,,,,,,,,
2000,Dec.,200012,129,AR,ARCH,Architecture,Mast.,M,N,29,?,,Fall,1997,Architecture,[Middle east],1996,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Major program,Cost,Location,,4,4,4,4,3,4,4,4,4,4,5,4,5,5,5,5,5,5,4,3,4,4,4,4,,,1,Evaluating,Fairly Close,Other,1,1,3,3,4,2,4,3,3,3,3,5,3,4,Yes,Yes,,5,ARCH,DEPT-AR,4,1,4,4,5,2,2,2,5,1,2,3,3,4,4,3,3,3,3,2,,Master's,OK,,,,0.3,,0.2,0.3,0.2,,,,,,,,,
2000,Dec.,200012,130,AS,MATH,Statistics,Mast.,F,N,24,?,,?,1999,Mathematics,St. Thomas,1996,N/A,N/A,,Mathematics,TTU,1999,N/A,N/A,,N/A,N/A,,RespError,RespError,RespError,,3,4,4,4,4,4,4,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,,,1,New job,Very Close,Industry,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Yes,No,,5,MATH,DEPT-AS-SC,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Some college,OK,,0.7,,,,,0.3,,,,,,,,,,
